             radius   SpeedofSoundError            Expected              Actual 
      0.000000000000      0.000000000000      1.000000000000      1.000000000000
      0.003906250000      0.000000000000      1.000000000000      1.000000000000
      0.007812500000      0.000000000000      1.000000000000      1.000000000000
      0.011718750000      0.000000000000      1.000000000000      1.000000000000
      0.015625000000      0.000000000000      1.000000000000      1.000000000000
      0.019531250000      0.000000000000      1.000000000000      1.000000000000
      0.023437500000      0.000000000000      1.000000000000      1.000000000000
      0.027343750000      0.000000000000      1.000000000000      1.000000000000
      0.031250000000      0.000000000000      1.000000000000      1.000000000000
      0.035156250000      0.000000000000      1.000000000000      1.000000000000
      0.039062500000      0.000000000000      1.000000000000      1.000000000000
      0.042968750000      0.000000000000      1.000000000000      1.000000000000
      0.046875000000      0.000000000000      1.000000000000      1.000000000000
      0.050781250000      0.000000000000      1.000000000000      1.000000000000
      0.054687500000      0.000000000000      1.000000000000      1.000000000000
      0.058593750000      0.000000000000      1.000000000000      1.000000000000
      0.062500000000      0.000000000000      1.000000000000      1.000000000000
      0.066406250000      0.000000000000      1.000000000000      1.000000000000
      0.070312500000      0.000000000000      1.000000000000      1.000000000000
      0.074218750000      0.000000000000      1.000000000000      1.000000000000
      0.078125000000      0.000000000000      1.000000000000      1.000000000000
      0.082031250000      0.000000000000      1.000000000000      1.000000000000
      0.085937500000      0.000000000000      1.000000000000      1.000000000000
      0.089843750000      0.000000000000      1.000000000000      1.000000000000
      0.093750000000      0.000000000000      1.000000000000      1.000000000000
      0.097656250000      0.000000000000      1.000000000000      1.000000000000
      0.101562500000      0.000000000000      1.000000000000      1.000000000000
      0.105468750000      0.000000000000      1.000000000000      1.000000000000
      0.109375000000      0.000000000000      1.000000000000      1.000000000000
      0.113281250000      0.000000000000      1.000000000000      1.000000000000
      0.117187500000      0.000000000000      1.000000000000      1.000000000000
      0.121093750000      0.000000000000      1.000000000000      1.000000000000
      0.125000000000      0.000000000000      1.000000000000      1.000000000000
      0.128906250000      0.000000000000      1.000000000000      1.000000000000
      0.132812500000      0.000000000000      1.000000000000      1.000000000000
      0.136718750000      0.000000000000      1.000000000000      1.000000000000
      0.140625000000      0.000000000000      1.000000000000      1.000000000000
